BOLLOBAS, BELA:MCKAY, BRENDAN DAMIEN
BOLLOBAS, BELA:MEIR, AMRAM*
BOLLOBAS, BELA:MILNER, ERIC CHARLES*
BOLLOBAS, BELA:NESETRIL, JAROSLAV
BOLLOBAS, BELA:PALMER, EDGAR MILAN*
BOLLOBAS, BELA:RODL, VOJTECH
BOLLOBAS, BELA:ROSENFELD, MOSHE^1
BOLLOBAS, BELA:ROUSSEAU, CECIL CLYDE, JR.*
BOLLOBAS, BELA:SAKS, MICHAEL EZRA
BOLLOBAS, BELA:SARKAR, AMITES
BOLLOBAS, BELA:SAUER, NORBERT W.
BOLLOBAS, BELA:SCHELP, RICHARD HERBERT*
BOLLOBAS, BELA:SIMONOVITS, MIKLOS
BOLLOBAS, BELA:SOS, VERA TURAN
BOLLOBAS, BELA:SPENCER, JOEL HAROLD
BOLLOBAS, BELA:STRAUS, ERNST GABOR*
BOLLOBAS, BELA:SZEMEREDI, ENDRE
BOLLOBAS, BELA:THOMASSEN, CARSTEN
BOLLOBAS, BELA:WEST, DOUGLAS BRENT
BOLLOBAS, BELA:WINKLER, PETER MANN
BOLLOBAS, BELA:WORMALD, NICHOLAS CHARLES
BONAR, DANIEL DONALD:CARROLL, FRANCIS WILLIAM
BONAR, DANIEL DONALD:PIRANIAN, GEORGE*
BONDY, JOHN ADRIAN:CHVATAL, VACLAV (VASEK)
BONDY, JOHN ADRIAN:ENTRINGER, ROGER CHARLES*
BONDY, JOHN ADRIAN:FAJTLOWICZ, SIEMION
BONDY, JOHN ADRIAN:HELL, PAVOL
BONDY, JOHN ADRIAN:HEMMINGER, ROBERT LOUIS
BONDY, JOHN ADRIAN:LOVASZ, LASZLO
BONDY, JOHN ADRIAN:SIMONOVITS, MIKLOS
BONDY, JOHN ADRIAN:STATON, WILLIAM ALFRED, III
BONDY, JOHN ADRIAN:THOMASSEN, CARSTEN
BONDY, JOHN ADRIAN:TUZA, ZSOLT
BONNET, ROBERT:SHELAH, SAHARON
BOROSH, ITSHAK:CHUI, CHARLES KAM-TAI
BOROSH, ITSHAK:FRAENKEL, AVIEZRI SIEGMUND
BOROSH, ITSHAK:HOBBS, ARTHUR MARMADUKE
BOSAK, JURAJ*:NESETRIL, JAROSLAV
BOSAK, JURAJ*:ROSA, ALEXANDER
BOVEY, JOHN D.:NIVEN, IVAN MORTON*
BOVEY, JOHN D.:WILLIAMSON, ALAN GLYNNE
BRENNER, JOEL LEE*:BROWN, WILLIAM GORDON
BRENNER, JOEL LEE*:MAYS, MICHAEL ELLSWORTH
BRENNER, JOEL LEE*:SZALAY, MIHALY
BRENNER, JOEL LEE*:WILLIAMSON, ALAN GLYNNE
BRILLHART, JOHN DAVID:MONTGOMERY, PETER LAWRENCE*
BRILLHART, JOHN DAVID:MORTON, RICHARD PATRICK
BRILLHART, JOHN DAVID:ODLYZKO, ANDREW MICHAEL
BRILLHART, JOHN DAVID:SELFRIDGE, JOHN LEWIS*
BRILLHART, JOHN DAVID:WAGSTAFF, SAMUEL STANDFIELD, JR.
BRINDZA, BELA*:GYORY, KALMAN
BRINDZA, BELA*:RUZSA, IMRE Z.
BRINDZA, BELA*:TIJDEMAN, ROBERT
BROWN, THOMAS CRAIG:CHUNG, FAN RONG KING (GRAHAM)
BROWN, THOMAS CRAIG:FREEDMAN, ALLEN ROY
BROWN, THOMAS CRAIG:GRAHAM, RONALD LEWIS*
BROWN, THOMAS CRAIG:HELL, PAVOL
